Cluster,Class,Count,Percentage of class (%)
0,1,2425,13.08
0,2,4134,79.3
0,10,3159,64.03
0,11,3628,31.09
1,1,73,0.39
1,2,32,0.61
1,10,177,3.59
1,11,4827,41.37
2,1,12454,67.16
2,2,64,1.23
2,10,9,0.18
2,11,134,1.15
3,1,3591,19.37
3,2,983,18.86
3,10,1589,32.21
3,11,3080,26.39
