Cluster,Class,Count,Percentage of class (%)
0,1,4652,25.09
0,2,4683,89.83
0,10,3473,70.39
0,11,4532,38.84
1,1,717,3.87
1,2,394,7.56
1,10,1044,21.16
1,11,5907,50.62
2,1,7638,41.19
2,2,51,0.98
2,10,8,0.16
2,11,64,0.55
3,1,5536,29.85
3,2,85,1.63
3,10,409,8.29
3,11,1166,9.99
